BILL_NUM;BILL_TYPE;BILL_CAT;BILL_DATE;COMP_CODE;CREATEDON;BIL_H_CNT;GN_CUSTOM;CUST_GROUP;DISTR_CHAN;DOC_CATEG;DOC_CURRCY;EXRATE_ACC;FISCVARNT;GN_R3_SSY;LOC_CURRCY;PAYER;RATE_TYPE;RECORDMODE;SALESEMPLY;SALESORG;SALES_DIST;SOLD_TO;STAT_CURR
160963;KZ;I;11.04.2013;200;10.10.2013;7;ADRIAN-LANDSCAPING;C3;1;C;RON;;K4;;EUR;17649043;196975298;;;;1;SP6;EUR
160964;M;I;03.01.2013;200;10.10.2013;4;LINCOLNTON-REALTY;C2;1;C;RON;;K4;;RON;22613979;172662474;;;;1;SP3;RON
160965;KZ;I;29.11.2013;500;10.10.2013;2;DIXIE-INSURANCE;C1;1;C;RON;;K4;;RON;22613979;217432948;;;;1;SP14;RON
160966;KZ;I;29.11.2013;700;10.10.2013;6;STONEMOUNTAIN-SIGNS;C5;1;C;RON;;K4;;RON;22613979;114725128;;;;1;SP5;RON
160967;KZ;I;29.11.2013;500;10.10.2013;6;AVONDALEESTATES-SERVICES;C4;1;C;GEL;;K4;;RON;22613979;114725128;;;;1;SP5;RUB
160968;KZ;I;29.11.2013;400;10.10.2013;2;HAMPTON-DEVELOPMENT;C7;1;C;RON;;K4;;GEL;22613979;141634678;;;;1;SP13;UAH
160969;M;I;29.11.2013;600;03.03.2013;7;ATTAPULGUS-FURNISHINGS;C2;1;C;RON;;K4;;RON;22613979;168617681;;;;1;SP13;RON
160970;KZ;I;29.11.2013;300;03.03.2013;3;DALTON-TEXTILES;C8;1;C;RUB;;K4;;RON;24534987;168617681;;;;1;SP2;RON
160971;KZ;I;29.11.2013;200;16.03.2013;7;TOOMSBORO-MOTORSERVICES;C8;1;C;RUB;;K4;;RUB;21012178;152015453;;;;1;SP13;RUB
160972;KZ;I;29.11.2013;300;16.03.2013;4;THALMAN-LANDSCAPING;C8;1;H;RUB;;K4;;RUB;21012178;152015453;;;;1;SP12;RUB
160973;KZ;I;11.11.2013;800;16.03.2013;4;MANASSAS-DEVELOPMENT;C2;1;H;RUB;;K4;;RUB;21012178;152015453;;;;1;SP3;RUB
160974;KZ;I;13.10.2013;100;16.03.2013;7;CLYATTEVILLE-MEDICALSUPPLIES;C7;9;B;RUB;;K4;;RUB;21012178;142072859;;;;1;SP8;RUB
160975;KZ;I;27.02.2013;500;16.03.2013;9;CULLODEN-GYMNASIUM;C1;1;H;RUB;;K4;;RUB;21012178;190129238;;;;1;SP9;RUB
160976;KZ;I;29.11.2013;200;16.03.2013;5;SCREVEN-ENGINEERING;C2;1;B;RUB;;K4;;RUB;12934407;201905406;;;;1;SP9;RUB
160977;KZ;I;29.11.2013;400;16.03.2013;6;COUNCIL-ENGINEERING;C4;1;B;RUB;;K4;;RUB;19888589;152675172;;;;1;SP4;RUB
160978;KZ;I;29.11.2013;800;16.03.2013;6;ROME-PROSERVICES;C3;1;B;RUB;;K4;;RUB;19888589;152675172;;;;1;SP4;RUB
160979;KZ;I;07.08.2013;500;16.03.2013;6;REMERTON-BAKERY;C6;1;B;RUB;;K4;;RUB;19888589;221299004;;;;1;SP14;RUB
160980;KZ;I;07.08.2013;400;16.03.2013;7;NEWNAN-ACCOUNTING;C4;1;B;RUB;;K4;;RUB;12202033;137188088;;;;1;SP11;GBP
160981;KZ;I;07.08.2013;700;16.03.2013;7;WITHERS-OFFICESUPPLIES;C7;1;B;RUB;;K4;;RUB;12202033;137188088;;;;1;SP11;RUB
160982;M;I;07.08.2013;200;05.10.2013;6;LYONS-TEXTILES;C4;1;L;RUB;;K4;;RUB;12202033;111644476;;;;1;SP6;RUB
160983;M;I;05.10.2013;300;05.10.2013;1;HAYLON-SIGNS;C5;1;L;RUB;;K4;;RUB;12202033;223533646;;;;1;SP12;RUB
160984;M;I;05.10.2013;700;05.10.2013;5;ADEL-REALTY;C3;1;L;RUB;;K4;;RUB;12202033;138770697;;;;1;SP14;RUB
160985;M;I;05.10.2013;700;05.10.2013;2;GARFIELD-REALTY;C4;1;H;RUB;;K4;;RUB;12202033;133821671;;;;1;SP10;RUB
160986;KZ;I;05.10.2013;800;05.10.2013;5;CULLODEN-CAFE;C8;1;H;RUB;;K4;;RUB;12202033;157278155;;;;1;SP6;RUB
160987;KZ;I;08.08.2013;400;05.10.2013;6;UNIONVILLE-TRAVEL;C5;1;H;RUB;;K4;;RUB;12202033;213343811;;;;1;SP6;RUB
160988;KZ;I;08.08.2013;600;05.10.2013;6;COLESBURG-MOTORSERVICES;C1;1;H;RUB;;K4;;RUB;12202033;222676219;;;;1;SP6;RUB
160989;KZ;I;28.09.2013;700;05.10.2013;1;WORTH-BAKERY;C5;1;H;RUB;;K4;;RUB;17031595;200473122;;;;1;SP8;RUB
160990;KZ;I;28.09.2013;800;05.10.2013;8;TWINCITY-BAKERY;C7;1;H;RUB;;K4;;RUB;17031595;200473122;;;;1;SP12;RUB
160991;KZ;I;19.03.2013;300;05.10.2013;9;MONTICELLO-OFFICESUPPLIES;C7;1;H;RON;;K4;;RUB;17031595;168625947;;;;1;SP12;RUB
160992;M;I;16.07.2013;600;05.10.2013;5;FARGO-TRAVEL;C3;9;H;RON;;K4;;RON;23336422;168625947;;;;1;SP12;RON
160993;M;I;16.07.2013;300;15.09.2013;4;WAVERLY-MANUFACTURING;C8;1;H;RON;;K4;;RON;23336422;143140461;;;;1;SP12;RON
160994;KZ;I;16.07.2013;800;15.09.2013;5;DENMARK-GYMNASIUM;C7;1;H;RON;;K4;;RON;27519463;143140461;;;;1;SP4;RON
160995;M;I;16.07.2013;800;15.09.2013;4;MERSHON-OFFICESUPPLIES;C6;1;H;GBP;;K4;;RON;27519463;143140461;;;;1;SP4;RON
160996;KZ;I;31.07.2013;100;15.09.2013;1;WOODBINE-REALTY;C2;1;H;GBP;;K4;;GBP;23572138;164968613;;;;1;SP1;GBP
160997;KZ;I;06.05.2013;200;15.09.2013;6;WESTWOOD-FURNISHINGS;C4;1;B;GBP;;K4;;GBP;23572138;164219400;;;;1;SP14;GBP
160998;KZ;I;04.02.2013;700;16.11.2013;3;CUMMING-STUDIOS;C8;1;B;GBP;;K4;;GBP;23572138;183113088;;;;1;SP14;GBP
160999;KZ;I;28.02.2013;300;16.11.2013;8;QUEENSLAND-SIGNS;C3;1;B;GBP;;K4;;GBP;18157875;216142566;;;;1;SP5;EUR
161000;M;I;29.08.2013;400;09.08.2013;4;IRWINVILLE-BAKERY;C1;1;B;GBP;;K4;;GBP;18157875;157655745;;;;1;SP5;UAH
161001;M;I;13.03.2013;400;09.08.2013;8;SWAINSBORO-SIGNS;C8;1;B;GEL;;K4;;GBP;18157875;215844348;;;;1;SP13;GBP
161002;KZ;I;13.03.2013;700;08.09.2013;3;COMMERCE-SIGNS;C4;1;B;GEL;;K4;;GEL;18157875;215844348;;;;1;SP13;GEL
161003;M;I;22.09.2013;700;08.09.2013;4;MONTICELLO-ENGINEERING;C1;1;B;GEL;;K4;;GEL;18157875;193956763;;;;1;SP13;GEL
161004;M;I;07.04.2013;100;08.09.2013;5;DARIEN-REALTY;C6;1;L;GEL;;K4;;GEL;18157875;193956763;;;;1;SP13;UAH
161005;KZ;I;07.04.2013;400;08.09.2013;7;PULASKI-LANDSCAPING;C7;1;L;EUR;;K4;;GEL;18157875;219205323;;;;1;SP5;GEL
161006;KZ;I;02.04.2013;600;08.09.2013;8;TOWNSEND-FURNISHINGS;C6;1;G;EUR;;K4;;EUR;18157875;219205323;;;;1;SP2;GEL
161007;M;I;06.11.2013;400;08.09.2013;8;CHULA-TRAVEL;C5;1;B;EUR;;K4;;EUR;18157875;214884243;;;;1;SP13;EUR
161008;KZ;I;13.03.2013;500;08.09.2013;7;LUMBERCITY-DEVELOPMENT;C2;1;B;EUR;;K4;;EUR;18157875;117811671;;;;1;SP3;EUR
161009;KZ;I;23.04.2013;200;08.09.2013;3;TEMPLE-INDUSTRIES;C8;1;C;UAH;;K4;;EUR;18157875;180238122;;;;1;SP1;UAH
161010;KZ;I;23.04.2013;700;08.09.2013;9;WESTWOOD-TEXTILES;C5;1;C;UAH;;K4;;UAH;18157875;180238122;;;;1;SP10;UAH
161011;KZ;I;23.04.2013;400;27.04.2013;6;ATTAPULGUS-ENGINEERING;C1;1;C;UAH;;K4;;UAH;18157875;221732515;;;;1;SP13;UAH
161012;M;I;30.01.2013;700;27.04.2013;5;GEORGETOWN-GYMNASIUM;C6;9;C;UAH;;K4;;UAH;18157875;145282716;;;;1;SP2;UAH
161013;M;I;30.01.2013;400;14.07.2013;4;BRASELTON-INDUSTRIES;C7;1;C;UAH;;K4;;UAH;23559495;170351237;;;;1;SP2;UAH
161014;KZ;I;30.01.2013;200;14.07.2013;9;HAMPTON-STUDIOS;C7;1;C;UAH;;K4;;UAH;23559495;170351237;;;;1;SP2;RUB
161015;M;I;19.05.2013;700;14.07.2013;4;PINEORA-ENGINEERING;C5;1;C;UAH;;K4;;UAH;23559495;148529300;;;;1;SP8;GEL
161016;M;I;29.06.2013;500;14.07.2013;5;GREENVILLE-CAFE;C5;9;C;PLN;;K4;;UAH;23559495;126079828;;;;1;SP8;UAH
161017;KZ;I;29.06.2013;300;13.01.2013;2;MONTICELLO-INSURANCE;C1;1;C;PLN;;K4;;PLN;23559495;126079828;;;;1;SP7;EUR
161018;M;I;29.06.2013;800;13.01.2013;9;SHAWNEE-SIGNS;C1;1;C;UAH;;K4;;PLN;14259894;115503933;;;;1;SP7;PLN
161019;KZ;I;29.06.2013;300;13.01.2013;7;FITZGERALD-OFFICESUPPLIES;C2;1;H;UAH;;K4;;UAH;14259894;115503933;;;;1;SP7;UAH
161020;M;I;09.09.2013;300;13.01.2013;5;RIVERDALE-LANDSCAPING;C8;1;H;UAH;;K4;;UAH;14259894;181480779;;;;1;SP5;RUB
161021;KZ;I;09.09.2013;400;13.01.2013;6;BAINBRIDGE-TEXTILES;C8;1;H;UAH;;K4;;UAH;14259894;181480779;;;;1;SP9;UAH
161022;M;I;03.05.2013;600;13.01.2013;1;PARROTT-SERVICES;C2;1;C;PLN;;K4;;UAH;14259894;181480779;;;;1;SP2;UAH
161023;M;I;03.05.2013;400;13.01.2013;3;RUTLEDGE-FURNISHINGS;C4;1;C;GEL;;K4;;PLN;12606315;181480779;;;;1;SP6;PLN
161024;M;I;07.04.2013;100;13.01.2013;5;LEARY-DEVELOPMENT;C2;1;C;GEL;;K4;;GEL;12606315;151606266;;;;1;SP6;GEL
161025;KZ;I;07.04.2013;200;13.01.2013;3;AMERICUS-PROSERVICES;C2;1;C;GEL;;K4;;GEL;12606315;197642337;;;;1;SP6;GEL
161026;M;I;10.05.2013;300;13.01.2013;6;LITHONIA-STUDIOS;C1;1;C;GEL;;K4;;GEL;23920886;171270508;;;;1;SP1;GEL
161027;M;I;12.03.2013;100;28.06.2013;7;HAGAN-MANUFACTURING;C6;1;L;GEL;;K4;;GEL;23920886;171270508;;;;1;SP10;GEL
161028;KZ;I;26.09.2013;300;16.04.2013;9;SHELLMANBLUFF-SIGNS;C1;1;L;GEL;;K4;;GEL;23920886;164449419;;;;1;SP14;GEL
161029;M;I;26.09.2013;800;16.04.2013;1;COVERDALE-TRAVEL;C7;1;G;GEL;;K4;;GEL;14537160;188615586;;;;1;SP12;GEL
161030;KZ;I;26.09.2013;400;16.04.2013;5;TALBOTTON-ACCOUNTING;C2;1;G;GEL;;K4;;GEL;14537160;213128864;;;;1;SP12;GEL
161031;M;I;25.11.2013;100;01.04.2013;1;HIAWASSEE-BAKERY;C2;1;G;GEL;;K4;;GEL;14537160;224168287;;;;1;SP9;GEL
161032;KZ;I;21.10.2013;800;01.04.2013;3;EVERITT-TEXTILES;C3;1;G;GEL;;K4;;GEL;24479743;169907260;;;;1;SP6;GEL
161033;KZ;I;13.08.2013;600;01.04.2013;5;UNIONVILLE-INDUSTRIES;C5;1;G;GEL;;K4;;GEL;24479743;169907260;;;;1;SP6;PLN
161034;KZ;I;13.08.2013;800;01.04.2013;2;GUYTON-PROSERVICES;C7;1;G;GEL;;K4;;GEL;24479743;169907260;;;;1;SP6;GEL
161035;M;I;13.09.2013;600;01.04.2013;6;TUCKER-MOTORSERVICES;C3;1;G;GEL;;K4;;GEL;24479743;204915348;;;;1;SP3;GEL
161036;KZ;I;13.09.2013;300;23.09.2013;2;UNADILLA-BAKERY;C3;9;G;EUR;;K4;;GEL;24479743;204915348;;;;1;SP3;GEL
161037;KZ;I;13.09.2013;200;23.09.2013;7;BUENAVISTA-TEXTILES;C1;1;G;RON;;K4;;EUR;24479743;204915348;;;;1;SP3;EUR
161038;M;I;13.09.2013;300;23.09.2013;6;RINGGOLD-MANUFACTURING;C2;1;G;RON;;K4;;RON;24479743;166295226;;;;1;SP3;RON
161039;M;I;07.08.2013;100;23.09.2013;8;PEARSON-INDUSTRIES;C2;1;G;RON;;K4;;RON;29767170;219119892;;;;1;SP3;RON
161040;M;I;26.02.2013;700;23.09.2013;5;TARVER-TRAVEL;C6;1;G;RON;;K4;;RON;29767170;166500763;;;;1;SP12;RON
161041;KZ;I;01.06.2013;400;23.09.2013;8;AILEY-MEDICALSUPPLIES;C8;1;G;RON;;K4;;RON;25172283;166500763;;;;1;SP4;RON
161042;KZ;I;01.06.2013;400;23.09.2013;9;MACON-FURNISHINGS;C5;1;G;RON;;K4;;RON;25172283;148853038;;;;1;SP1;RON
161043;M;I;04.03.2013;600;23.09.2013;1;BOWENSMILL-REALTY;C7;1;G;RON;;K4;;RON;18817977;228455247;;;;1;SP1;RON
161044;M;I;04.03.2013;800;23.09.2013;6;PORTAL-PROSERVICES;C2;1;G;RON;;K4;;RON;18817977;187002260;;;;1;SP11;RON
161045;M;I;07.08.2013;800;23.09.2013;4;SNELLVILLE-INDUSTRIES;C2;1;H;RON;;K4;;RON;18817977;187002260;;;;1;SP11;UAH
161046;M;I;03.09.2013;700;23.09.2013;4;HARRIETTSBLUFF-SIGNS;C4;1;H;RON;;K4;;RON;18817977;113099404;;;;1;SP4;RON
161047;KZ;I;23.04.2013;300;23.09.2013;6;COLQUITT-FURNISHINGS;C5;9;H;SEK;;K4;;RON;13482043;160418724;;;;1;SP4;RON
161048;KZ;I;23.04.2013;300;23.09.2013;9;LANIER-PROSERVICES;C1;1;H;SEK;;K4;;SEK;29588152;161860475;;;;1;SP4;SEK
161049;M;I;16.04.2013;400;23.09.2013;5;SUMNER-DEVELOPMENT;C4;1;H;RON;;K4;;SEK;29588152;184069555;;;;1;SP7;KZT
161050;KZ;I;24.07.2013;400;23.09.2013;2;MACON-PROSERVICES;C3;1;H;RON;;K4;;RON;29588152;185707840;;;;1;SP14;RON
161051;M;I;24.07.2013;500;23.09.2013;9;JEFFERSON-TRAVEL;C5;1;H;PLN;;K4;;RON;29588152;185674768;;;;1;SP1;RON
161052;KZ;I;24.07.2013;300;23.09.2013;8;FITZGERALD-DEVELOPMENT;C3;1;L;PLN;;K4;;PLN;24717532;134912070;;;;1;SP5;PLN
161053;KZ;I;21.07.2013;500;05.02.2013;3;BROXTON-MOTORS;C4;9;G;PLN;;K4;;PLN;24717532;134912070;;;;1;SP5;PLN
161054;KZ;I;21.07.2013;200;05.02.2013;8;ELLIJAY-DEVELOPMENT;C4;1;G;PLN;;K4;;PLN;24717532;134912070;;;;1;SP5;PLN
161055;KZ;I;21.07.2013;500;05.02.2013;1;TARVER-LANDSCAPING;C3;1;G;PLN;;K4;;PLN;24717532;115039902;;;;1;SP6;PLN
161056;M;I;27.06.2013;800;05.02.2013;9;SENOIA-MOTORS;C2;1;G;PLN;;K4;;PLN;24717532;115039902;;;;1;SP6;GBP
161057;M;I;29.08.2013;100;05.02.2013;4;LEARY-BAKERY;C8;1;G;PLN;;K4;;PLN;24717532;185818444;;;;1;SP12;PLN
161058;KZ;I;03.08.2013;600;05.02.2013;4;PINEORA-FURNISHINGS;C7;1;G;PLN;;K4;;PLN;24717532;157405802;;;;1;SP1;SEK
161059;M;I;20.02.2013;600;05.02.2013;4;RIDGEVILLE-PROSERVICES;C6;1;H;PLN;;K4;;PLN;24717532;224857712;;;;1;SP10;PLN
161060;M;I;11.10.2013;800;05.02.2013;2;HEPZIBAH-SIGNS;C7;9;H;SEK;;K4;;PLN;29341291;175218533;;;;1;SP1;PLN
161061;M;I;11.10.2013;300;05.02.2013;2;AMBROSE-STUDIOS;C4;1;G;SEK;;K4;;SEK;25915621;175218533;;;;1;SP3;SEK
161062;M;I;26.05.2013;500;05.02.2013;8;ODUM-DEVELOPMENT;C7;1;B;SEK;;K4;;SEK;28587605;191749536;;;;1;SP3;SEK
161063;M;I;25.04.2013;700;15.10.2013;2;MOULTRIE-LANDSCAPING;C3;1;B;SEK;;K4;;SEK;28587605;166440855;;;;1;SP7;SEK
161064;KZ;I;03.01.2013;600;15.10.2013;5;TRENTON-BAKERY;C5;1;B;SEK;;K4;;SEK;28587605;166440855;;;;1;SP5;SEK
161065;M;I;03.01.2013;300;14.09.2013;1;LILBURN-INSURANCE;C4;1;B;SEK;;K4;;SEK;28587605;166440855;;;;1;SP8;SEK
161066;M;I;17.06.2013;200;17.07.2013;3;LEESBURG-ENGINEERING;C4;1;C;GEL;;K4;;SEK;28587605;217187043;;;;1;SP3;SEK
161067;M;I;14.03.2013;300;17.07.2013;9;GLENWOOD-CAFE;C3;1;C;GEL;;K4;;GEL;28587605;167681848;;;;1;SP6;GEL
161068;M;I;26.03.2013;600;17.07.2013;6;QUITMAN-DEVELOPMENT;C6;1;C;GEL;;K4;;GEL;28587605;153248344;;;;1;SP6;GEL
161069;KZ;I;09.04.2013;700;17.07.2013;6;OMEGA-DEVELOPMENT;C1;1;C;GEL;;K4;;GEL;28587605;191007673;;;;1;SP3;GEL
161070;KZ;I;09.04.2013;500;17.07.2013;1;THALMAN-ENGINEERING;C2;1;C;GEL;;K4;;GEL;22723366;131442105;;;;1;SP3;GEL
161071;KZ;I;09.04.2013;800;17.07.2013;1;ARLINGTON-FURNISHINGS;C1;1;C;GEL;;K4;;GEL;22723366;189709819;;;;1;SP13;SEK
161072;M;I;09.04.2013;100;17.07.2013;6;AVONDALEESTATES-MANUFACTURING;C2;1;C;GEL;;K4;;GEL;22723366;203458024;;;;1;SP9;GEL
161073;M;I;09.04.2013;200;17.07.2013;2;ROYSTON-INDUSTRIES;C4;1;C;GEL;;K4;;GEL;22723366;228674385;;;;1;SP9;GEL
161074;M;I;28.06.2013;400;30.05.2013;8;ALMA-LANDSCAPING;C7;1;L;GEL;;K4;;GEL;22723366;199195420;;;;1;SP4;GEL
161075;KZ;I;25.06.2013;200;30.05.2013;4;AUSTELL-STUDIOS;C3;1;C;GEL;;K4;;GEL;22723366;199195420;;;;1;SP4;GEL
161076;KZ;I;07.07.2013;100;30.05.2013;7;LAKEPARK-SOFTWARE;C1;1;G;GEL;;K4;;GEL;22723366;130211742;;;;1;SP8;GEL
161077;KZ;I;28.11.2013;400;30.05.2013;5;QUITMAN-LANDSCAPING;C3;1;L;GEL;;K4;;GEL;10537782;193893687;;;;1;SP10;GEL
161078;KZ;I;20.01.2013;400;11.11.2013;9;NEWNAN-SIGNS;C4;1;L;GEL;;K4;;GEL;24672095;189924425;;;;1;SP1;GEL
161079;KZ;I;07.02.2013;300;11.11.2013;8;TOOMSBORO-INSURANCE;C8;1;G;GEL;;K4;;GEL;24672095;125560602;;;;1;SP1;GEL
161080;M;I;07.02.2013;700;11.11.2013;2;UPTON-DEVELOPMENT;C8;9;G;GEL;;K4;;GEL;24672095;209345681;;;;1;SP3;GEL
161081;KZ;I;09.04.2013;300;11.11.2013;8;POTTER-MANUFACTURING;C6;1;G;GEL;;K4;;GEL;24672095;138110851;;;;1;SP10;GEL
161082;M;I;09.04.2013;400;11.11.2013;4;REMERTON-INDUSTRIES;C6;1;G;GEL;;K4;;GEL;24672095;121912050;;;;1;SP1;GEL
161083;M;I;18.03.2013;200;28.06.2013;6;AUSTELL-SIGNS;C4;9;H;RUB;;K4;;GEL;24003755;154244963;;;;1;SP11;GEL
161084;KZ;I;13.06.2013;100;28.06.2013;9;STILSON-STUDIOS;C7;1;H;RUB;;K4;;RUB;24003755;160031009;;;;1;SP13;RUB
161085;M;I;13.06.2013;800;28.06.2013;1;EASTPOINT-GYMNASIUM;C8;1;H;RUB;;K4;;RUB;24003755;208279425;;;;1;SP13;RUB
161086;KZ;I;13.06.2013;300;28.06.2013;7;CULLODEN-INDUSTRIES;C3;1;H;RUB;;K4;;RUB;20549856;208279425;;;;1;SP13;RUB
161087;KZ;I;13.02.2013;200;28.06.2013;9;DAKOTA-INSURANCE;C3;1;B;RUB;;K4;;RUB;24184470;216160854;;;;1;SP14;RUB
161088;KZ;I;18.09.2013;700;28.06.2013;1;BROOKFIELD-MOTORS;C6;1;B;GBP;;K4;;RUB;24184470;216160854;;;;1;SP11;RUB
161089;KZ;I;09.10.2013;300;28.06.2013;7;FAYETTEVILLE-ENGINEERING;C3;1;B;GBP;;K4;;GBP;24184470;189067402;;;;1;SP4;GBP
161090;KZ;I;09.10.2013;200;20.04.2013;6;BAINBRIDGE-REALTY;C2;1;B;GBP;;K4;;GBP;24184470;189067402;;;;1;SP6;KZT
161091;KZ;I;02.09.2013;700;30.11.2013;2;EDITH-PROSERVICES;C5;1;B;GBP;;K4;;GBP;24184470;189067402;;;;1;SP3;RUB
161092;KZ;I;02.09.2013;800;30.11.2013;2;AMBROSE-PROSERVICES;C8;1;G;GBP;;K4;;GBP;16137798;144512282;;;;1;SP7;GBP
161093;KZ;I;02.09.2013;800;30.11.2013;6;RAYCITY-CAFE;C5;1;G;GBP;;K4;;GBP;16137798;144512282;;;;1;SP12;GBP
161094;M;I;24.03.2013;800;02.05.2013;8;VIDALIA-CAFE;C6;1;G;RUB;;K4;;GBP;16137798;135579597;;;;1;SP12;UAH
161095;KZ;I;27.02.2013;300;02.05.2013;5;MADISON-GYMNASIUM;C2;1;G;SEK;;K4;;RUB;16137798;214835700;;;;1;SP14;RUB
161096;M;I;04.06.2013;700;01.04.2013;4;DAHLONEGA-REALTY;C2;1;G;SEK;;K4;;SEK;16137798;214835700;;;;1;SP3;SEK
161097;M;I;04.06.2013;700;01.04.2013;8;BRASELTON-DEVELOPMENT;C4;1;G;SEK;;K4;;SEK;19209178;132770610;;;;1;SP12;SEK
161098;KZ;I;04.06.2013;500;01.04.2013;5;TOCCOA-SIGNS;C3;1;G;SEK;;K4;;SEK;19209178;132563174;;;;1;SP9;SEK
161099;M;I;04.06.2013;700;01.04.2013;9;NEEDMORE-LANDSCAPING;C3;1;G;SEK;;K4;;SEK;19209178;132563174;;;;1;SP8;SEK
161100;M;I;22.07.2013;700;01.04.2013;8;BUFORD-SOFTWARE;C6;9;G;SEK;;K4;;SEK;19209178;176550949;;;;1;SP2;SEK
161101;M;I;22.07.2013;100;20.09.2013;1;FORTGAINES-TEXTILES;C3;1;G;SEK;;K4;;SEK;19209178;146429012;;;;1;SP2;SEK
161102;KZ;I;22.07.2013;600;22.06.2013;2;WARWICK-SERVICES;C7;1;B;SEK;;K4;;SEK;19209178;127504213;;;;1;SP10;SEK
161103;M;I;22.07.2013;100;22.06.2013;5;LAWRENCEVILLE-LANDSCAPING;C8;9;B;SEK;;K4;;SEK;13816393;127504213;;;;1;SP7;EUR
161104;KZ;I;22.07.2013;300;22.06.2013;5;NORMANPARK-TEXTILES;C7;1;L;EUR;;K4;;SEK;13816393;160745984;;;;1;SP7;SEK
161105;KZ;I;24.05.2013;300;22.06.2013;2;MELDRIM-DEVELOPMENT;C7;1;L;EUR;;K4;;EUR;13816393;128404340;;;;1;SP3;EUR
161106;M;I;19.02.2013;700;22.06.2013;9;HARTWELL-CAFE;C4;1;L;PLN;;K4;;EUR;13816393;209768260;;;;1;SP7;EUR
161107;M;I;12.08.2013;400;22.06.2013;4;BLACKSHEAR-ENGINEERING;C5;9;L;PLN;;K4;;PLN;13816393;164781318;;;;1;SP7;PLN
161108;M;I;12.08.2013;500;21.07.2013;6;LAKEPARK-SOFTWARE;C7;1;L;PLN;;K4;;PLN;13816393;201344057;;;;1;SP7;UAH
161109;KZ;I;13.03.2013;300;21.07.2013;6;ALBANY-SERVICES;C3;1;B;PLN;;K4;;PLN;13816393;145111543;;;;1;SP10;PLN
161110;KZ;I;13.03.2013;400;21.07.2013;5;COMMERCE-ENGINEERING;C2;1;B;PLN;;K4;;PLN;13816393;145111543;;;;1;SP9;PLN
161111;KZ;I;10.06.2013;600;21.07.2013;8;FAIRMONT-FURNISHINGS;C4;1;B;PLN;;K4;;PLN;13816393;198895079;;;;1;SP5;KZT
161112;KZ;I;10.06.2013;800;21.07.2013;2;MONTICELLO-STUDIOS;C4;1;B;PLN;;K4;;PLN;13816393;144791742;;;;1;SP5;PLN
161113;M;I;31.03.2013;700;21.07.2013;1;EGYPT-INDUSTRIES;C1;1;B;RON;;K4;;PLN;13816393;207228437;;;;1;SP12;PLN
161114;M;I;10.09.2013;500;18.10.2013;1;MACON-PROSERVICES;C8;1;B;PLN;;K4;;RON;13816393;150953446;;;;1;SP12;RON
161115;KZ;I;10.09.2013;400;18.10.2013;2;COLESBURG-SERVICES;C8;9;B;PLN;;K4;;PLN;13816393;150953446;;;;1;SP2;PLN
161116;M;I;10.09.2013;400;03.01.2013;1;JANIS-MOTORSERVICES;C2;1;B;PLN;;K4;;PLN;13816393;150953446;;;;1;SP2;PLN
161117;KZ;I;03.11.2013;800;02.07.2013;8;HOBOKEN-MOTORS;C6;1;B;EUR;;K4;;PLN;13816393;215696085;;;;1;SP2;PLN
161118;KZ;I;24.04.2013;400;30.01.2013;2;SURRENCY-DEVELOPMENT;C3;1;B;EUR;;K4;;EUR;22462848;215696085;;;;1;SP2;EUR
161119;M;I;24.04.2013;700;30.01.2013;9;FLOWERYBRANCH-DEVELOPMENT;C3;1;B;EUR;;K4;;EUR;22462848;158822059;;;;1;SP5;EUR
161120;M;I;24.04.2013;300;30.01.2013;5;WARRENTON-INDUSTRIES;C3;1;B;EUR;;K4;;EUR;23936820;222567742;;;;1;SP9;EUR
161121;KZ;I;24.04.2013;100;30.01.2013;8;FORESTPARK-TRAVEL;C1;1;C;EUR;;K4;;EUR;23936820;138938128;;;;1;SP1;EUR
161122;M;I;24.04.2013;100;30.01.2013;3;SALECITY-MOTORSERVICES;C4;9;C;EUR;;K4;;EUR;23936820;173810329;;;;1;SP3;EUR
161123;KZ;I;24.04.2013;800;30.01.2013;6;LILBURN-SOFTWARE;C6;1;C;EUR;;K4;;EUR;20975664;143833980;;;;1;SP3;RUB
161124;M;I;24.04.2013;500;30.01.2013;9;LYONS-MANUFACTURING;C5;1;C;EUR;;K4;;EUR;20975664;143833980;;;;1;SP7;EUR
161125;M;I;24.04.2013;600;30.01.2013;5;CANTON-CAFE;C8;1;C;EUR;;K4;;EUR;20975664;143833980;;;;1;SP7;EUR
161126;M;I;07.09.2013;600;30.01.2013;8;WESTWOOD-STUDIOS;C7;9;C;EUR;;K4;;EUR;16414248;151955496;;;;1;SP11;EUR
161127;KZ;I;07.09.2013;800;30.01.2013;4;LAWRENCEVILLE-TRAVEL;C1;1;C;EUR;;K4;;EUR;16414248;122600664;;;;1;SP11;EUR
161128;KZ;I;29.11.2013;700;30.01.2013;4;TIFTON-REALTY;C5;1;C;EUR;;K4;;EUR;19371057;145180588;;;;1;SP11;EUR
161129;KZ;I;29.11.2013;700;05.04.2013;3;WEBER-DEVELOPMENT;C3;1;C;EUR;;K4;;EUR;19371057;218796096;;;;1;SP13;EUR
161130;KZ;I;08.02.2013;800;05.04.2013;2;JACKSON-FURNISHINGS;C2;1;C;EUR;;K4;;EUR;19371057;177697688;;;;1;SP8;EUR
