BILL_NUM;BILL_TYPE;BILL_CAT;BILL_DATE;COMP_CODE;CREATEDON;BIL_H_CNT;GN_CUSTOM;CUST_GROUP;DISTR_CHAN;DOC_CATEG;DOC_CURRCY;EXRATE_ACC;FISCVARNT;GN_R3_SSY;LOC_CURRCY;PAYER;RATE_TYPE;RECORDMODE;SALESEMPLY;SALESORG;SALES_DIST;SOLD_TO;STAT_CURR
141380;KZ;I;2013-03-05;100;2013-11-09;5;CHICKAMAUGA-TRAVEL;C5;9;B;GBP;;K4;;GBP;12085179;136822240;;;;1;SP11;GBP
141381;KZ;I;2013-10-22;300;2013-11-09;2;DOCKJUNCTION-SOFTWARE;C2;1;B;PLN;;K4;;GBP;12085179;199461944;;;;1;SP7;UAH
141382;M;I;2013-04-17;500;2013-11-09;1;RAYCITY-MOTORSERVICES;C6;1;B;GBP;;K4;;PLN;12085179;227066836;;;;1;SP11;RUB
141383;M;I;2013-04-17;100;2013-11-09;6;COUNTRYCLUBESTATE-CAFE;C2;1;B;GBP;;K4;;GBP;12085179;227066836;;;;1;SP11;RON
141384;KZ;I;2013-08-08;600;2013-05-03;7;MONROE-FURNISHINGS;C1;1;H;GBP;;K4;;GBP;12085179;183281955;;;;1;SP2;GBP
141385;M;I;2013-10-17;400;2013-01-30;5;NASHVILLE-SERVICES;C8;1;B;GBP;;K4;;GBP;12085179;137147937;;;;1;SP6;GBP
141386;KZ;I;2013-10-17;500;2013-01-30;2;SMYRNA-LANDSCAPING;C4;1;B;GBP;;K4;;GBP;11139134;170218314;;;;1;SP1;GBP
141387;KZ;I;2013-10-17;500;2013-01-30;6;MEIGS-PROSERVICES;C4;1;B;GBP;;K4;;GBP;11139134;170218314;;;;1;SP1;GBP
141388;KZ;I;2013-10-17;700;2013-01-30;3;MCDONOUGH-ACCOUNTING;C4;1;C;GBP;;K4;;GBP;11139134;164675811;;;;1;SP12;GBP
141389;KZ;I;2013-02-15;100;2013-01-30;9;WESTWOOD-TRAVEL;C6;1;C;GBP;;K4;;GBP;11139134;111191346;;;;1;SP1;RUB
141390;KZ;I;2013-01-06;400;2013-01-30;1;PATTERSON-MOTORSERVICES;C4;1;C;GBP;;K4;;GBP;11139134;174834686;;;;1;SP6;GBP
141391;KZ;I;2013-01-06;300;2013-01-30;9;LYONS-TEXTILES;C6;1;C;GBP;;K4;;GBP;11139134;220495432;;;;1;SP12;GBP
141392;M;I;2013-07-15;500;2013-01-30;2;OGLETHORPE-OFFICESUPPLIES;C4;1;C;SEK;;K4;;GBP;11139134;147947783;;;;1;SP10;GBP
141393;M;I;2013-09-24;400;2013-01-30;8;SOPERTON-SIGNS;C7;1;C;UAH;;K4;;SEK;11139134;163597290;;;;1;SP4;SEK
141394;M;I;2013-09-24;700;2013-01-30;2;JEFFERSON-DEVELOPMENT;C6;9;C;UAH;;K4;;UAH;11139134;127162382;;;;1;SP5;UAH
141395;KZ;I;2013-04-07;100;2013-01-30;1;HELENA-INSURANCE;C7;1;C;UAH;;K4;;UAH;11139134;215630196;;;;1;SP1;UAH
141396;M;I;2013-04-07;300;2013-04-07;5;LUDOWICI-STUDIOS;C3;9;C;UAH;;K4;;UAH;20913880;219925542;;;;1;SP5;KZT
141397;M;I;2013-10-28;400;2013-04-07;2;WHITEOAK-PROSERVICES;C8;1;C;UAH;;K4;;UAH;21214461;219925542;;;;1;SP8;UAH
141398;M;I;2013-10-28;200;2013-08-01;9;GEORGETOWN-MOTORSERVICES;C8;1;C;UAH;;K4;;UAH;13471222;174580591;;;;1;SP13;RON
141399;M;I;2013-10-28;100;2013-08-01;6;PALMETTO-SIGNS;C2;1;C;RUB;;K4;;UAH;13471222;174580591;;;;1;SP13;PLN
141400;KZ;I;2013-10-28;700;2013-08-01;8;DECATUR-ACCOUNTING;C4;1;C;RUB;;K4;;RUB;13471222;174580591;;;;1;SP13;RUB
141401;M;I;2013-05-09;100;2013-08-01;7;SANDYSPRINGS-BAKERY;C2;9;C;PLN;;K4;;RUB;13471222;198788883;;;;1;SP13;RUB
141402;M;I;2013-01-18;400;2013-08-01;4;DAMASCUS-GYMNASIUM;C5;1;C;PLN;;K4;;PLN;13471222;201207995;;;;1;SP2;PLN
141403;M;I;2013-01-18;400;2013-09-24;7;QUITMAN-BAKERY;C2;1;G;PLN;;K4;;PLN;13471222;201207995;;;;1;SP2;PLN
141404;M;I;2013-08-03;800;2013-09-24;6;ALLENHURST-OFFICESUPPLIES;C5;1;G;PLN;;K4;;PLN;13471222;201207995;;;;1;SP2;PLN
141405;M;I;2013-05-07;500;2013-09-24;8;SUWANEE-FURNISHINGS;C4;1;G;PLN;;K4;;PLN;13471222;169968931;;;;1;SP3;PLN
141406;M;I;2013-01-04;200;2013-09-24;9;KINDERLOU-LANDSCAPING;C3;1;G;PLN;;K4;;PLN;13471222;170320310;;;;1;SP8;PLN
141407;KZ;I;2013-03-07;200;2013-09-24;7;BLAKELY-STUDIOS;C4;1;G;GBP;;K4;;PLN;13471222;128077123;;;;1;SP9;PLN
141408;M;I;2013-04-07;800;2013-11-08;7;TRENTON-SOFTWARE;C5;9;G;GBP;;K4;;GBP;13471222;131657591;;;;1;SP9;GBP
141409;KZ;I;2013-04-07;500;2013-11-08;1;ATTAPULGUS-INSURANCE;C4;1;G;GBP;;K4;;GBP;27915543;131657591;;;;1;SP12;GBP
141410;M;I;2013-04-07;100;2013-11-08;8;CLYO-GYMNASIUM;C2;1;B;GBP;;K4;;GBP;27915543;131657591;;;;1;SP8;GBP
141411;KZ;I;2013-02-16;700;2013-11-08;7;LEEFIELD-ENGINEERING;C6;1;C;GBP;;K4;;GBP;11802438;210143489;;;;1;SP10;GBP
141412;KZ;I;2013-02-16;600;2013-11-08;6;PEACHTREECITYWEBSITE-INDUSTRIES;C3;1;B;GBP;;K4;;GBP;11802438;210143489;;;;1;SP10;GBP
141413;M;I;2013-02-16;200;2013-11-08;6;WINOKUR-PROSERVICES;C8;1;B;GBP;;K4;;GBP;11802438;170912524;;;;1;SP10;GBP
141414;KZ;I;2013-02-16;700;2013-11-08;3;KELLER-DEVELOPMENT;C5;1;B;GBP;;K4;;GBP;11802438;170912524;;;;1;SP10;GBP
141415;M;I;2013-02-16;300;2013-11-08;6;NICHOLLS-ACCOUNTING;C2;1;B;GBP;;K4;;GBP;11802438;209104827;;;;1;SP7;GBP
141416;M;I;2013-09-02;600;2013-02-08;7;SOUTHNEWPORT-INSURANCE;C3;1;B;GBP;;K4;;GBP;11802438;207165821;;;;1;SP14;GBP
141417;KZ;I;2013-11-10;300;2013-11-25;4;GUMBRANCH-BAKERY;C3;1;B;EUR;;K4;;GBP;11802438;207165821;;;;1;SP14;GBP
141418;M;I;2013-11-30;800;2013-11-25;7;LULATON-MANUFACTURING;C1;1;B;EUR;;K4;;EUR;11802438;213999174;;;;1;SP7;KZT
141419;KZ;I;2013-03-30;800;2013-11-25;8;UNADILLA-BAKERY;C7;1;B;RON;;K4;;EUR;11802438;169591541;;;;1;SP7;EUR
141420;M;I;2013-03-30;600;2013-11-25;6;MONTICELLO-DEVELOPMENT;C8;1;B;RON;;K4;;RON;11802438;141968294;;;;1;SP1;KZT
141421;M;I;2013-07-21;600;2013-11-25;8;TWINCITY-ACCOUNTING;C4;9;B;RON;;K4;;RON;11802438;146157717;;;;1;SP1;RON
141422;M;I;2013-07-21;200;2013-06-02;2;MILAN-REALTY;C3;1;B;RON;;K4;;RON;24826806;146157717;;;;1;SP1;EUR
141423;KZ;I;2013-04-12;600;2013-06-02;2;REIDSVILLE-LANDSCAPING;C6;1;B;RON;;K4;;RON;24826806;220909683;;;;1;SP1;RON
141424;KZ;I;2013-04-12;500;2013-06-02;9;GUYTON-SIGNS;C4;1;B;RON;;K4;;RON;24826806;220909683;;;;1;SP1;EUR
141425;KZ;I;2013-04-12;500;2013-06-02;9;BUENAVISTA-PROSERVICES;C8;1;L;RON;;K4;;RON;24826806;202043402;;;;1;SP1;RON
141426;M;I;2013-07-05;400;2013-06-02;2;GEORGETOWN-INDUSTRIES;C8;9;L;RON;;K4;;RON;24826806;192038370;;;;1;SP4;PLN
141427;M;I;2013-07-05;300;2013-11-05;7;BLOOMINGDALE-DEVELOPMENT;C8;9;L;RON;;K4;;RON;24826806;189846472;;;;1;SP13;RON
141428;M;I;2013-07-05;800;2013-11-05;4;CUSSETA-PROSERVICES;C2;1;L;RON;;K4;;RON;24826806;191690773;;;;1;SP4;RON
141429;M;I;2013-07-05;800;2013-11-05;1;CHAUNCEY-REALTY;C6;1;L;RON;;K4;;RON;24826806;191690773;;;;1;SP4;RON
141430;KZ;I;2013-04-03;200;2013-11-05;9;HOPEULIKIT-CAFE;C8;9;L;RON;;K4;;RON;24826806;206174948;;;;1;SP4;RON
141431;M;I;2013-04-03;600;2013-11-05;8;COOLIDGE-TEXTILES;C5;1;L;RON;;K4;;RON;13618582;166071734;;;;1;SP2;RON
141432;KZ;I;2013-04-10;200;2013-11-05;9;OCHLOCKNEE-PROSERVICES;C2;1;L;RON;;K4;;RON;14820263;154844949;;;;1;SP2;PLN
141433;KZ;I;2013-04-10;800;2013-11-05;2;BROOKS-ENGINEERING;C4;1;L;RON;;K4;;RON;11913009;197349451;;;;1;SP6;RUB
141434;KZ;I;2013-04-10;800;2013-11-05;3;MAXEYS-PROSERVICES;C1;1;L;RON;;K4;;RON;12358999;170742476;;;;1;SP6;KZT
141435;M;I;2013-04-10;700;2013-11-05;7;ELLENTON-CAFE;C4;1;L;UAH;;K4;;RON;12358999;216837303;;;;1;SP10;RUB
141436;M;I;2013-04-10;500;2013-11-05;1;AILEY-PROSERVICES;C7;1;L;UAH;;K4;;UAH;12358999;216837303;;;;1;SP10;GEL
141437;M;I;2013-04-10;600;2013-11-05;1;NEEDMORE-LANDSCAPING;C5;1;L;UAH;;K4;;UAH;25735137;216837303;;;;1;SP10;UAH
141438;KZ;I;2013-10-15;500;2013-06-20;8;SENOIA-INDUSTRIES;C2;1;L;UAH;;K4;;UAH;25735137;151375476;;;;1;SP11;UAH
141439;KZ;I;2013-10-15;300;2013-06-20;3;LAKELAND-MOTORSERVICES;C7;1;L;UAH;;K4;;UAH;25735137;195777139;;;;1;SP10;UAH
141440;M;I;2013-05-07;100;2013-06-20;1;GENEVA-BAKERY;C8;1;L;PLN;;K4;;UAH;25735137;154984686;;;;1;SP12;UAH
141441;KZ;I;2013-05-07;600;2013-06-20;1;HAMPTON-FURNISHINGS;C8;1;L;PLN;;K4;;PLN;25735137;153145743;;;;1;SP9;PLN
141442;KZ;I;2013-09-07;400;2013-06-20;4;VIDALIA-DEVELOPMENT;C4;1;L;PLN;;K4;;PLN;24388996;153145743;;;;1;SP9;PLN
141443;KZ;I;2013-09-16;500;2013-06-20;2;DAKOTA-SIGNS;C4;1;L;PLN;;K4;;PLN;27684374;112275488;;;;1;SP8;PLN
141444;KZ;I;2013-01-05;100;2013-02-06;6;VILLARICA-ACCOUNTING;C4;1;L;PLN;;K4;;PLN;27684374;113894014;;;;1;SP2;PLN
141445;M;I;2013-05-12;800;2013-11-26;6;CLYO-INDUSTRIES;C4;9;L;PLN;;K4;;PLN;21143479;118035344;;;;1;SP12;PLN
141446;KZ;I;2013-05-12;400;2013-03-27;2;THUNDERBOLT-INDUSTRIES;C1;1;L;PLN;;K4;;PLN;21143479;118035344;;;;1;SP7;PLN
141447;M;I;2013-05-12;800;2013-11-10;9;JESUP-TEXTILES;C5;1;L;PLN;;K4;;PLN;21143479;152376834;;;;1;SP7;PLN
141448;M;I;2013-06-19;100;2013-05-30;5;GREENVILLE-MANUFACTURING;C4;1;L;KZT;;K4;;PLN;16293839;178013043;;;;1;SP7;PLN
141449;M;I;2013-06-19;200;2013-05-30;7;WRAY-BAKERY;C2;1;L;KZT;;K4;;KZT;10927256;201058160;;;;1;SP10;RON
141450;KZ;I;2013-06-19;600;2013-02-13;3;STERLING-MEDICALSUPPLIES;C2;1;L;RON;;K4;;KZT;18640449;164192598;;;;1;SP5;PLN
141451;KZ;I;2013-06-19;400;2013-02-13;7;BLAKELY-LANDSCAPING;C5;1;B;EUR;;K4;;RON;18640449;130581062;;;;1;SP5;RON
141452;M;I;2013-10-14;600;2013-02-13;8;JASPER-BAKERY;C2;1;B;EUR;;K4;;EUR;18640449;112235613;;;;1;SP5;EUR
141453;M;I;2013-02-02;600;2013-02-13;2;BOWENSMILL-CAFE;C1;1;B;EUR;;K4;;EUR;18640449;165595459;;;;1;SP10;EUR
141454;M;I;2013-02-02;300;2013-02-13;4;RAYCITY-SOFTWARE;C7;1;B;RON;;K4;;EUR;18640449;216138167;;;;1;SP2;EUR
141455;M;I;2013-01-08;700;2013-02-13;3;DALTON-DEVELOPMENT;C1;1;B;RON;;K4;;RON;18640449;216138167;;;;1;SP2;RON
141456;M;I;2013-04-16;500;2013-02-13;8;DASHER-DEVELOPMENT;C6;1;B;RON;;K4;;RON;17249200;150524768;;;;1;SP3;RON
141457;M;I;2013-04-16;700;2013-02-05;3;DONALSONVILLE-DEVELOPMENT;C6;1;G;RON;;K4;;RON;17249200;124828974;;;;1;SP4;RON
141458;KZ;I;2013-04-16;800;2013-02-05;3;MOUNTVERNON-SERVICES;C7;1;G;RON;;K4;;RON;17249200;196183261;;;;1;SP3;UAH
141459;M;I;2013-06-13;300;2013-02-05;9;FUNSTON-TEXTILES;C2;1;G;RON;;K4;;RON;17249200;159155800;;;;1;SP2;RON
141460;KZ;I;2013-09-15;600;2013-02-05;1;ADEL-SOFTWARE;C2;1;G;RON;;K4;;RON;17249200;156874641;;;;1;SP13;RON
141461;KZ;I;2013-09-15;100;2013-02-05;1;WATERLOO-ENGINEERING;C5;1;G;EUR;;K4;;RON;17249200;156874641;;;;1;SP7;RON
141462;M;I;2013-03-07;700;2013-02-05;8;ALSTON-BAKERY;C1;9;G;EUR;;K4;;EUR;17249200;156874641;;;;1;SP7;EUR
141463;KZ;I;2013-03-07;700;2013-08-23;4;TRUDIE-STUDIOS;C7;1;L;EUR;;K4;;EUR;17249200;156874641;;;;1;SP7;KZT
141464;M;I;2013-03-13;500;2013-08-23;2;WESTPOINT-ENGINEERING;C6;1;L;EUR;;K4;;EUR;25946677;228465317;;;;1;SP12;EUR
141465;KZ;I;2013-03-22;400;2013-08-23;3;CONYERS-REALTY;C5;1;L;EUR;;K4;;EUR;25946677;223989045;;;;1;SP11;EUR
141466;KZ;I;2013-03-22;600;2013-08-23;6;LULATON-MEDICALSUPPLIES;C1;9;H;EUR;;K4;;EUR;25946677;223989045;;;;1;SP11;EUR
141467;KZ;I;2013-03-27;500;2013-08-23;3;ADAIRSVILLE-INSURANCE;C1;1;H;EUR;;K4;;EUR;20551854;200961962;;;;1;SP12;EUR
141468;KZ;I;2013-03-27;800;2013-08-23;2;MACON-SIGNS;C5;1;H;GEL;;K4;;EUR;20551854;170143107;;;;1;SP12;EUR
141469;M;I;2013-11-30;300;2013-08-23;4;SHELLMANBLUFF-ACCOUNTING;C5;1;H;UAH;;K4;;GEL;20551854;210547740;;;;1;SP12;GEL
141470;M;I;2013-11-30;100;2013-08-23;4;UNIONVILLE-INSURANCE;C6;1;B;UAH;;K4;;UAH;20551854;210547740;;;;1;SP12;UAH
141471;KZ;I;2013-01-21;500;2013-07-30;9;EBENEZER-LANDSCAPING;C8;1;B;UAH;;K4;;UAH;20551854;190246472;;;;1;SP12;UAH
141472;M;I;2013-01-21;800;2013-07-30;6;TYRONE-MEDICALSUPPLIES;C3;1;C;UAH;;K4;;UAH;12958101;228622571;;;;1;SP10;UAH
141473;KZ;I;2013-03-08;400;2013-03-10;8;GROVELAND-SOFTWARE;C8;1;C;UAH;;K4;;UAH;12958101;228622571;;;;1;SP10;UAH
141474;M;I;2013-07-11;700;2013-03-10;2;GIBSON-STUDIOS;C3;1;H;KZT;;K4;;UAH;12958101;228622571;;;;1;SP10;KZT
141475;KZ;I;2013-01-16;100;2013-11-07;6;LUDOWICI-OFFICESUPPLIES;C5;1;H;KZT;;K4;;KZT;12958101;188885610;;;;1;SP10;KZT
141476;KZ;I;2013-01-16;500;2013-11-07;5;SOPERTON-ENGINEERING;C8;1;H;KZT;;K4;;KZT;12958101;118935800;;;;1;SP10;KZT
141477;KZ;I;2013-01-16;700;2013-11-07;2;BARRETTS-MEDICALSUPPLIES;C1;1;G;KZT;;K4;;KZT;12958101;165770114;;;;1;SP12;KZT
141478;M;I;2013-01-16;100;2013-11-07;6;QUITMAN-PROSERVICES;C2;1;G;KZT;;K4;;KZT;12958101;160617222;;;;1;SP3;KZT
141479;M;I;2013-01-16;500;2013-11-07;7;SASSER-REALTY;C3;1;G;KZT;;K4;;KZT;12958101;134743865;;;;1;SP3;KZT
141480;KZ;I;2013-01-16;200;2013-11-07;9;EUHARLEE-SIGNS;C7;1;G;KZT;;K4;;KZT;12958101;167695254;;;;1;SP3;KZT
141481;KZ;I;2013-01-16;600;2013-11-07;7;PINELAKE-DEVELOPMENT;C3;9;G;KZT;;K4;;KZT;15719702;186478068;;;;1;SP3;KZT
141482;M;I;2013-01-16;600;2013-11-07;7;HELENA-TEXTILES;C5;1;G;KZT;;K4;;KZT;15719702;186478068;;;;1;SP4;KZT
141483;M;I;2013-07-08;400;2013-11-07;7;CARNESVILLE-BAKERY;C2;1;G;KZT;;K4;;KZT;15719702;186478068;;;;1;SP10;UAH
141484;M;I;2013-09-07;200;2013-02-07;6;EASTPOINT-SOFTWARE;C3;9;G;GBP;;K4;;KZT;15719702;141790774;;;;1;SP14;EUR
141485;M;I;2013-05-24;500;2013-02-07;4;ALPHARETTA-INSURANCE;C2;1;G;GBP;;K4;;GBP;15719702;206762204;;;;1;SP12;KZT
141486;KZ;I;2013-05-24;700;2013-02-07;4;COX-TRAVEL;C4;1;B;GBP;;K4;;GBP;15719702;201038487;;;;1;SP6;GBP
141487;M;I;2013-05-14;200;2013-02-07;6;CONYERS-ENGINEERING;C3;1;L;GBP;;K4;;GBP;20666711;201038487;;;;1;SP5;GBP
141488;M;I;2013-05-03;500;2013-02-07;4;DAWSON-MOTORSERVICES;C5;1;H;GBP;;K4;;GBP;20666711;222834498;;;;1;SP6;GBP
141489;M;I;2013-05-03;100;2013-02-22;9;CENTERVILLE-LANDSCAPING;C3;1;H;GBP;;K4;;GBP;20666711;131879829;;;;1;SP6;RUB
141490;M;I;2013-05-03;500;2013-02-22;9;ROSWELL-ACCOUNTING;C1;1;H;GBP;;K4;;GBP;20666711;181081063;;;;1;SP8;GBP
141491;M;I;2013-05-03;200;2013-02-22;3;MOUNTZION-INSURANCE;C7;1;H;GBP;;K4;;GBP;20666711;181081063;;;;1;SP8;GBP
141492;M;I;2013-11-30;100;2013-02-22;1;JOHNSCREEK-LANDSCAPING;C8;1;B;GBP;;K4;;GBP;22849587;181081063;;;;1;SP8;EUR
141493;M;I;2013-11-30;800;2013-02-22;1;FORTVALLEY-TEXTILES;C8;1;B;GBP;;K4;;GBP;16654208;181081063;;;;1;SP8;GBP
141494;M;I;2013-02-26;600;2013-11-16;1;ALAMO-CAFE;C3;9;B;GBP;;K4;;GBP;16654208;181081063;;;;1;SP10;GBP
141495;M;I;2013-05-02;800;2013-11-16;4;BUFORD-SOFTWARE;C4;1;B;GBP;;K4;;GBP;16654208;181081063;;;;1;SP9;GBP
141496;KZ;I;2013-05-02;300;2013-11-16;1;DARIEN-TEXTILES;C5;9;B;GBP;;K4;;GBP;16654208;181081063;;;;1;SP5;GBP
141497;M;I;2013-05-15;300;2013-11-16;2;NEEDMORE-GYMNASIUM;C6;1;B;RON;;K4;;GBP;16654208;144281132;;;;1;SP5;GBP
141498;M;I;2013-11-18;600;2013-10-14;3;MOUNTZION-MEDICALSUPPLIES;C4;1;B;RON;;K4;;RON;17508843;172941824;;;;1;SP5;RON
141499;M;I;2013-11-18;600;2013-10-14;9;LOVEJOY-LANDSCAPING;C5;1;B;RON;;K4;;RON;17508843;188238311;;;;1;SP5;RON
141500;KZ;I;2013-11-18;500;2013-10-14;2;SOCIALCIRCLE-ENGINEERING;C3;1;B;KZT;;K4;;RON;17508843;117848786;;;;1;SP3;RON
141501;M;I;2013-03-25;700;2013-10-01;7;MAYDAY-MEDICALSUPPLIES;C7;1;B;KZT;;K4;;KZT;17508843;117848786;;;;1;SP3;KZT
141502;KZ;I;2013-10-06;800;2013-10-01;7;CLYO-ENGINEERING;C3;1;H;KZT;;K4;;KZT;17508843;169229291;;;;1;SP13;PLN
141503;KZ;I;2013-02-25;200;2013-10-01;8;RIVERSIDE-MANUFACTURING;C2;1;L;KZT;;K4;;KZT;17508843;169229291;;;;1;SP12;KZT
141504;M;I;2013-07-30;500;2013-01-10;4;EGYPT-BAKERY;C3;1;L;KZT;;K4;;KZT;17508843;214094681;;;;1;SP3;KZT
141505;KZ;I;2013-04-28;600;2013-01-10;8;PRIDGEN-PROSERVICES;C3;1;L;KZT;;K4;;KZT;17508843;114076307;;;;1;SP2;KZT
141506;KZ;I;2013-08-12;200;2013-01-10;7;STERLING-OFFICESUPPLIES;C2;1;L;GEL;;K4;;KZT;17508843;114076307;;;;1;SP2;KZT
141507;KZ;I;2013-08-12;400;2013-01-10;7;JEFFERSONVILLE-DEVELOPMENT;C6;1;L;GEL;;K4;;GEL;14741081;166484597;;;;1;SP2;GBP
141508;M;I;2013-08-20;700;2013-01-10;3;DUBLIN-SOFTWARE;C4;1;C;GEL;;K4;;GEL;14741081;114717667;;;;1;SP14;GEL
141509;M;I;2013-04-29;400;2013-01-10;7;POULAN-TRAVEL;C2;9;C;GEL;;K4;;GEL;14741081;179429777;;;;1;SP13;GEL
141510;M;I;2013-03-01;400;2013-01-10;1;HARDING-STUDIOS;C1;1;C;GEL;;K4;;GEL;14741081;213442700;;;;1;SP13;GEL
141511;M;I;2013-03-01;800;2013-09-13;5;LINCOLNTON-MANUFACTURING;C4;1;C;EUR;;K4;;GEL;14741081;119552113;;;;1;SP6;GEL
141512;KZ;I;2013-01-02;300;2013-03-16;8;ENIGMA-GYMNASIUM;C1;1;C;EUR;;K4;;EUR;14741081;119552113;;;;1;SP11;UAH
141513;M;I;2013-08-28;600;2013-03-16;2;CUTHBERT-INDUSTRIES;C7;9;C;EUR;;K4;;EUR;10733840;209715151;;;;1;SP11;EUR
141514;M;I;2013-08-28;700;2013-03-16;3;GLENNVILLE-STUDIOS;C4;1;C;SEK;;K4;;EUR;10733840;209715151;;;;1;SP9;EUR
141515;KZ;I;2013-08-28;300;2013-03-16;8;AVONDALEESTATES-MANUFACTURING;C3;1;H;SEK;;K4;;SEK;10733840;209715151;;;;1;SP3;SEK
141516;M;I;2013-11-02;700;2013-03-16;7;BOSTON-MEDICALSUPPLIES;C1;1;H;SEK;;K4;;SEK;10733840;207352363;;;;1;SP11;SEK
141517;M;I;2013-07-17;100;2013-03-16;3;SNELLVILLE-MOTORSERVICES;C2;1;H;SEK;;K4;;SEK;10733840;114393286;;;;1;SP11;SEK
141518;M;I;2013-07-17;700;2013-03-16;4;AVONDALEESTATES-OFFICESUPPLIES;C1;1;L;SEK;;K4;;SEK;10733840;182637774;;;;1;SP11;SEK
141519;M;I;2013-11-10;200;2013-03-16;4;RAYCITY-MOTORSERVICES;C4;1;L;RON;;K4;;SEK;10733840;117380255;;;;1;SP12;SEK
141520;M;I;2013-05-09;400;2013-03-13;1;WOODSTOCK-REALTY;C4;1;L;RON;;K4;;RON;10733840;182177353;;;;1;SP12;RON
141521;M;I;2013-05-09;400;2013-03-13;1;VIDALIA-DEVELOPMENT;C2;1;L;RON;;K4;;RON;10733840;182177353;;;;1;SP7;PLN
141522;M;I;2013-05-09;600;2013-03-13;6;CRAWFORDVILLE-REALTY;C6;1;G;RON;;K4;;RON;10733840;175821419;;;;1;SP9;RON
141523;M;I;2013-05-30;500;2013-03-13;5;FORSYTH-CAFE;C5;1;G;EUR;;K4;;RON;16965028;175821419;;;;1;SP2;RON
141524;M;I;2013-04-07;800;2013-03-13;6;BEMISS-TRAVEL;C7;1;G;EUR;;K4;;EUR;16965028;175821419;;;;1;SP1;EUR
141525;KZ;I;2013-08-31;500;2013-03-13;2;INAHA-TEXTILES;C6;9;G;EUR;;K4;;EUR;16965028;218815441;;;;1;SP1;EUR
141526;KZ;I;2013-02-24;700;2013-03-13;4;REBECCA-INSURANCE;C5;1;G;EUR;;K4;;EUR;16965028;218815441;;;;1;SP8;EUR
141527;KZ;I;2013-04-26;100;2013-03-13;5;BACONTON-FURNISHINGS;C1;1;G;PLN;;K4;;EUR;16965028;218815441;;;;1;SP9;EUR
141528;M;I;2013-08-19;300;2013-03-13;3;EGYPT-FURNISHINGS;C7;1;G;PLN;;K4;;PLN;16965028;145824414;;;;1;SP11;RON
141529;M;I;2013-06-10;500;2013-03-13;9;MOUNTAINPARK-BAKERY;C6;1;G;PLN;;K4;;PLN;16965028;163923244;;;;1;SP6;PLN
141530;M;I;2013-02-19;800;2013-06-24;9;COGDELL-MOTORS;C3;1;G;PLN;;K4;;PLN;16965028;136773078;;;;1;SP6;GBP
141531;KZ;I;2013-08-03;100;2013-06-24;9;DACULA-SOFTWARE;C1;1;G;PLN;;K4;;PLN;16965028;202592163;;;;1;SP7;PLN
141532;KZ;I;2013-05-15;700;2013-06-24;6;WORTH-FURNISHINGS;C8;1;G;PLN;;K4;;PLN;13551480;118882384;;;;1;SP7;PLN
141533;M;I;2013-08-07;300;2013-06-24;7;ACWORTH-ACCOUNTING;C3;1;G;PLN;;K4;;PLN;13551480;221145535;;;;1;SP12;PLN
141534;M;I;2013-08-07;400;2013-06-24;7;HARDING-PROSERVICES;C5;1;G;PLN;;K4;;PLN;13551480;161808759;;;;1;SP11;PLN
141535;KZ;I;2013-04-13;700;2013-06-24;9;SUMNER-GYMNASIUM;C7;1;G;PLN;;K4;;PLN;13551480;173698246;;;;1;SP14;PLN
141536;M;I;2013-08-13;400;2013-06-24;7;DASHER-DEVELOPMENT;C5;1;G;PLN;;K4;;PLN;10132118;217308338;;;;1;SP13;PLN
141537;M;I;2013-08-13;800;2013-06-24;2;LAKECITY-MANUFACTURING;C2;1;G;PLN;;K4;;PLN;16133429;112611542;;;;1;SP13;PLN
141538;KZ;I;2013-01-18;200;2013-06-24;5;ATHENS-OFFICESUPPLIES;C1;1;G;GEL;;K4;;PLN;16133429;220267022;;;;1;SP10;PLN
141539;KZ;I;2013-01-18;700;2013-06-24;7;CAIRO-INSURANCE;C6;1;G;GEL;;K4;;GEL;16133429;162018579;;;;1;SP10;GEL
141540;M;I;2013-01-18;700;2013-11-07;1;RICEBORO-ACCOUNTING;C4;1;G;GEL;;K4;;GEL;16133429;162018579;;;;1;SP9;GEL
141541;KZ;I;2013-01-18;100;2013-11-07;9;CONYERS-DEVELOPMENT;C1;1;G;GEL;;K4;;GEL;19078018;162018579;;;;1;SP5;GEL
141542;KZ;I;2013-01-18;500;2013-11-07;6;BUCHANAN-TRAVEL;C1;1;G;GEL;;K4;;GEL;27376858;162018579;;;;1;SP5;GEL
141543;KZ;I;2013-10-15;500;2013-11-07;1;EUHARLEE-SOFTWARE;C7;1;G;GEL;;K4;;GEL;26683396;218756625;;;;1;SP3;RUB
141544;KZ;I;2013-10-15;700;2013-11-07;6;MCINTYRE-FURNISHINGS;C2;1;G;GEL;;K4;;GEL;26683396;169468711;;;;1;SP5;GEL
141545;KZ;I;2013-10-15;800;2013-11-07;3;EDITH-MEDICALSUPPLIES;C5;1;G;GEL;;K4;;GEL;26683396;174340165;;;;1;SP10;GEL
141546;KZ;I;2013-10-15;100;2013-11-07;3;DOERUN-ENGINEERING;C7;1;G;GEL;;K4;;GEL;26683396;122985840;;;;1;SP6;RON
141547;KZ;I;2013-02-18;700;2013-11-07;5;ST.SIMONSISLAND-SERVICES;C4;1;G;GEL;;K4;;GEL;26683396;122985840;;;;1;SP7;GEL
